Customer_ID,Store_ID,Transaction_Amount,Basket_Size,Visit_Day,Customer_Age
819,S003,74.11,4,Tue,46
820,S003,46.04,6,Thu,65
821,S001,45.94,4,Wed,53
822,S001,54.0,10,Fri,57
823,S003,53.46,7,Thu,29
824,S002,55.36,3,Fri,52
825,S004,95.11,4,Mon,24
826,S002,118.48,5,Fri,67
827,S002,71.59,2,Fri,45
828,S002,67.05,7,Wed,20
829,S001,58.79,5,Mon,49
830,S003,68.76,6,Fri,46
831,S002,109.77,8,Mon,44
832,S002,84.27,8,Thu,33
833,S004,67.15,4,Wed,52
834,S004,63.85,9,Tue,23
835,S002,48.74,3,Thu,21
836,S004,74.0,4,Wed,18
837,S002,68.36,8,Fri,65
838,S004,87.79,3,Wed,66
839,S003,77.25,5,Sun,31
840,S001,107.38,3,Tue,35
841,S003,106.95,6,Sat,19
842,S002,90.46,4,Thu,68
843,S002,77.61,8,Thu,32
844,S002,48.53,7,Mon,58
845,S002,65.56,3,Mon,64
846,S003,69.03,10,Fri,40
847,S001,66.21,10,Sat,37
848,S002,93.06,2,Sat,50
849,S003,90.37,5,Sun,46
850,S004,93.46,5,Fri,48
851,S002,108.69,7,Sat,19
852,S004,103.84,5,Mon,28
853,S002,24.74,11,Fri,31
854,S002,83.17,2,Wed,62
855,S003,76.31,6,Thu,34
856,S001,68.36,3,Sun,43
857,S003,109.93,3,Sun,35
858,S003,82.47,4,Mon,41
859,S004,69.54,8,Sun,61
860,S003,42.96,4,Sat,27
861,S003,89.04,7,Sat,36
862,S003,84.21,4,Mon,62
863,S001,122.37,2,Sat,62
864,S004,84.96,4,Sun,53
865,S002,67.75,2,Sun,60
866,S002,40.2,4,Thu,69
867,S004,51.79,2,Sun,57
868,S004,74.75,3,Thu,47
869,S003,73.46,9,Fri,25
870,S004,100.26,4,Thu,32
871,S003,79.71,4,Thu,40
872,S003,53.8,5,Mon,29
873,S002,45.99,7,Thu,50
874,S004,78.94,3,Fri,54
875,S002,67.51,7,Sat,21
876,S004,61.3,6,Wed,27
877,S002,111.03,5,Wed,43
878,S003,84.86,3,Thu,33
879,S003,89.97,3,Tue,42
880,S002,118.68,6,Thu,29
881,S003,76.66,7,Tue,57
882,S001,61.53,10,Wed,64
883,S002,95.43,4,Thu,35
884,S002,63.63,7,Tue,43
885,S004,91.85,2,Tue,68
886,S003,35.52,6,Sat,35
887,S001,88.98,4,Thu,57
888,S004,75.63,3,Wed,52
889,S002,109.64,3,Sat,49
890,S001,96.42,4,Thu,49
891,S001,53.66,3,Sun,32
892,S003,70.66,8,Sat,42
893,S002,110.43,4,Sun,41
894,S004,70.31,6,Thu,43
895,S001,124.73,9,Wed,31
896,S002,79.83,2,Wed,52
897,S003,109.79,6,Thu,23
898,S002,83.54,6,Sun,59
899,S003,61.25,5,Fri,32
900,S002,97.39,1,Thu,18
901,S004,120.24,4,Mon,43
902,S002,72.66,7,Wed,30
903,S004,84.35,3,Mon,19
904,S003,101.01,3,Sun,25
905,S001,133.01,4,Tue,31
906,S001,105.29,6,Thu,63
907,S004,52.06,8,Sat,43
908,S002,50.1,4,Thu,27
909,S002,63.24,3,Tue,42
910,S002,86.63,9,Mon,68
911,S001,117.51,3,Tue,68
912,S003,73.99,8,Tue,45
913,S003,83.02,4,Sat,39
914,S003,90.76,10,Thu,29
915,S001,62.68,11,Wed,35
916,S003,49.71,6,Fri,48
917,S004,70.27,4,Mon,36
918,S004,43.55,4,Mon,66
919,S001,73.94,3,Wed,39
920,S002,64.71,5,Sat,21
921,S003,79.79,7,Sun,32
922,S003,57.33,7,Wed,35
923,S004,80.84,5,Fri,43
924,S001,80.06,4,Sun,54
925,S002,102.05,7,Sat,50
926,S003,78.61,6,Tue,45
927,S001,55.83,1,Tue,67
928,S001,71.36,3,Sun,41
929,S003,136.14,7,Sat,64
930,S002,105.34,7,Fri,46
931,S003,54.75,7,Thu,38
932,S001,71.56,2,Wed,56
933,S004,83.16,6,Wed,34
934,S004,78.51,7,Sun,64
935,S001,82.06,6,Tue,37
936,S001,69.61,5,Wed,42
937,S002,58.9,8,Fri,24
938,S001,75.92,2,Fri,41
939,S002,73.4,7,Sun,50
940,S001,96.44,3,Sun,55
941,S002,52.94,4,Sat,31
942,S003,62.92,3,Wed,50
943,S004,144.14,8,Wed,47
944,S002,65.31,8,Sun,27
945,S004,61.2,9,Mon,40
946,S003,96.55,1,Wed,25
947,S002,77.82,12,Wed,47
948,S003,65.74,3,Sat,61
949,S002,78.54,8,Wed,50
950,S004,91.57,4,Fri,32
951,S003,59.27,5,Sat,69
952,S001,57.33,5,Sat,22
953,S003,92.96,5,Mon,48
954,S002,68.16,4,Wed,36
955,S004,83.75,3,Tue,50
956,S001,58.61,7,Sun,42
957,S001,90.46,5,Mon,46
958,S003,82.03,8,Sat,38
959,S003,122.28,6,Tue,43
960,S001,47.23,6,Thu,37
961,S003,67.35,4,Sun,50
962,S004,88.28,3,Wed,36
963,S001,58.0,6,Thu,60
964,S001,91.18,4,Fri,29
965,S003,73.23,3,Mon,36
966,S003,59.68,7,Sun,39
967,S002,83.19,4,Mon,22
968,S003,69.82,2,Sat,36
969,S001,73.58,5,Sun,25
970,S001,69.01,6,Sun,62
971,S002,77.95,5,Mon,55
972,S002,74.47,2,Sat,48
973,S001,107.21,5,Mon,50
974,S002,57.37,4,Sun,42
975,S001,75.5,1,Thu,46
976,S003,68.72,3,Sun,40
977,S001,44.84,4,Mon,37
978,S002,64.96,4,Mon,41
979,S003,95.33,2,Sat,47
980,S001,74.63,8,Sun,59
981,S001,82.23,6,Wed,61
982,S002,90.95,1,Thu,69
983,S002,99.24,6,Sun,56
984,S004,61.99,3,Fri,27
985,S001,82.1,8,Fri,50
986,S003,79.97,2,Fri,32
987,S002,69.42,9,Sat,69
988,S003,86.72,10,Thu,57
989,S004,121.03,7,Thu,20
990,S002,100.49,9,Fri,19
991,S003,95.73,6,Mon,64
992,S001,90.55,5,Sat,49
993,S003,97.06,1,Thu,36
994,S001,72.86,5,Sun,45
995,S003,78.94,7,Mon,29
996,S001,78.87,6,Mon,64
997,S001,67.1,2,Tue,63
998,S003,98.17,5,Sat,53
999,S002,103.12,3,Mon,33
1000,S001,117.44,6,Mon,37
1001,S004,38.28,6,Mon,55
1002,S003,50.83,4,Mon,22
1003,S004,48.5,3,Sun,59
1004,S001,83.41,7,Tue,24
1005,S001,97.07,6,Fri,68
1006,S003,93.19,5,Mon,30
1007,S004,104.51,1,Wed,45
1008,S001,58.43,8,Thu,35
1009,S004,95.34,6,Fri,26
1010,S002,61.06,8,Wed,56
1011,S003,45.38,6,Tue,32
1012,S001,60.18,9,Tue,62
1013,S003,62.63,8,Sun,47
1014,S004,85.74,9,Mon,57
1015,S003,69.36,10,Wed,64
1016,S004,72.11,10,Sun,50
1017,S004,59.15,5,Wed,34
1018,S002,62.7,5,Mon,47
1019,S003,73.74,4,Mon,68
1020,S004,77.37,6,Fri,63
1021,S003,81.75,6,Wed,43
1022,S003,47.01,4,Sat,44
1023,S003,86.69,3,Sun,26
1024,S003,78.67,5,Mon,69
1025,S001,47.61,4,Tue,26
1026,S004,88.16,3,Mon,19
1027,S003,29.93,8,Thu,28
1028,S001,60.81,4,Thu,35
1029,S001,69.01,8,Tue,30
1030,S002,59.51,6,Tue,25
1031,S002,60.7,3,Wed,30
1032,S003,129.96,4,Wed,46
1033,S002,66.07,9,Fri,42
1034,S001,64.21,4,Fri,42
1035,S004,85.1,6,Thu,19
1036,S003,75.62,7,Sun,61
1037,S002,90.79,6,Sun,28
1038,S004,91.51,4,Sat,34
1039,S001,72.57,5,Fri,48
1040,S002,91.72,4,Wed,50
1041,S003,63.94,5,Tue,66
1042,S002,62.53,5,Sat,29
1043,S003,77.36,5,Sat,47
1044,S003,63.24,5,Mon,50
1045,S002,82.15,6,Wed,63
1046,S003,87.17,1,Wed,31
1047,S003,41.23,5,Tue,57
1048,S003,81.03,2,Sun,64
1049,S004,56.28,4,Sun,66
1050,S003,88.76,3,Wed,42
1051,S002,64.77,4,Thu,44
1052,S003,102.71,7,Thu,60
1053,S003,80.69,5,Sun,45
1054,S003,83.66,3,Sat,28
1055,S004,77.5,1,Sun,58
1056,S003,57.01,2,Thu,67
1057,S001,79.7,7,Sat,27
1058,S002,50.93,4,Tue,60
1059,S002,40.61,3,Sat,20
1060,S004,86.86,4,Tue,42
1061,S001,55.44,4,Thu,49
1062,S002,80.31,5,Thu,59
1063,S001,85.13,4,Fri,45
1064,S002,85.58,4,Fri,20
1065,S004,58.15,5,Sat,38
1066,S002,82.83,6,Mon,44
1067,S004,51.67,8,Sun,53
1068,S004,104.96,3,Mon,23
1069,S003,28.94,6,Tue,49
1070,S001,99.23,9,Sun,33
1071,S004,70.12,3,Thu,41
1072,S001,50.89,7,Sun,32
1073,S002,69.17,2,Fri,60
1074,S001,76.23,5,Tue,48
1075,S003,61.23,5,Wed,50
1076,S002,87.63,4,Wed,68
1077,S002,79.29,4,Fri,21
1078,S003,65.7,6,Sat,24
1079,S001,76.83,9,Wed,55
1080,S001,61.24,2,Sat,43
1081,S002,126.78,0,Sun,55
1082,S002,120.38,2,Wed,61
1083,S003,107.82,8,Sat,24
1084,S001,89.16,4,Mon,32
1085,S001,41.93,3,Wed,52
1086,S001,42.93,3,Tue,24
1087,S003,95.59,7,Mon,54
1088,S003,72.06,7,Wed,61
1089,S002,89.16,5,Tue,48
1090,S004,90.5,4,Wed,66
1091,S004,63.99,2,Fri,52
1092,S002,71.09,6,Wed,20
1093,S002,119.14,9,Sat,60
1094,S004,67.52,5,Wed,54
1095,S002,102.09,7,Sun,19
1096,S004,71.38,9,Tue,21
1097,S001,77.79,6,Wed,20
1098,S001,72.77,4,Thu,62
1099,S001,95.23,5,Wed,45
1100,S001,61.13,3,Fri,69
1101,S003,80.58,6,Wed,32
1102,S003,33.91,7,Thu,23
1103,S001,63.58,8,Tue,33
1104,S002,68.88,7,Tue,30
1105,S001,68.69,7,Mon,22
1106,S002,57.21,2,Thu,36
1107,S003,28.54,6,Thu,37
1108,S004,84.6,4,Sat,53
1109,S003,75.83,3,Tue,21
1110,S004,76.57,7,Tue,46
1111,S002,91.62,5,Mon,50
1112,S001,41.71,4,Wed,49
1113,S004,32.49,6,Sat,33
1114,S004,100.91,8,Fri,68
1115,S001,55.47,5,Sat,32
1116,S002,77.87,4,Tue,48
1117,S001,60.78,4,Tue,30
1118,S001,52.04,10,Fri,40
1119,S003,52.09,2,Sat,55
1120,S002,58.96,6,Thu,19
1121,S004,105.7,7,Fri,33
1122,S001,118.41,4,Thu,19
1123,S003,90.32,6,Fri,24
1124,S004,106.24,3,Wed,44
1125,S001,78.51,1,Sun,29
1126,S001,47.99,7,Wed,24
1127,S002,110.83,6,Mon,59
1128,S001,89.32,6,Thu,43
1129,S004,71.12,1,Mon,36
1130,S004,65.95,5,Tue,35
1131,S003,80.67,9,Mon,29
1132,S001,49.81,3,Wed,24
1133,S004,82.26,8,Sun,55
1134,S002,81.98,4,Fri,41
1135,S004,84.86,4,Mon,45
1136,S001,57.33,6,Sun,54
1137,S001,49.28,1,Tue,54
1138,S002,87.56,7,Mon,64
1139,S001,85.6,7,Mon,63
1140,S001,46.17,3,Sun,18
1141,S002,69.33,5,Tue,63
1142,S004,64.32,7,Fri,20
1143,S001,64.25,4,Sun,29
1144,S003,79.16,9,Sat,29
1145,S001,94.6,3,Mon,31
1146,S001,120.56,9,Tue,66
1147,S002,99.26,5,Fri,66
1148,S002,86.29,8,Thu,58
1149,S002,75.71,9,Sat,32
1150,S002,53.42,4,Wed,39
1151,S001,77.25,7,Wed,49
1152,S003,70.69,7,Fri,45
1153,S004,110.52,7,Fri,32
1154,S003,94.68,5,Fri,58
1155,S003,73.47,3,Sun,59
1156,S002,88.36,10,Sat,60
1157,S001,54.77,4,Wed,38
1158,S001,44.52,5,Sun,39
1159,S001,78.22,3,Fri,60
1160,S004,92.16,4,Wed,26
1161,S003,41.1,8,Sun,54
1162,S004,99.43,5,Tue,37
1163,S004,72.61,7,Wed,25
1164,S003,93.07,5,Sun,56
1165,S004,70.4,4,Mon,62
1166,S002,111.11,5,Tue,41
1167,S003,75.27,5,Mon,47
1168,S003,58.92,8,Thu,37
1169,S003,83.91,11,Fri,45
1170,S003,77.5,9,Tue,21
1171,S001,64.4,5,Fri,51
1172,S004,58.1,5,Mon,67
1173,S004,98.0,5,Tue,20
1174,S004,72.77,5,Thu,45
1175,S003,95.37,6,Fri,24
1176,S004,78.6,5,Tue,43
1177,S004,76.45,6,Mon,65
1178,S003,73.55,11,Sat,60
1179,S004,87.17,9,Sat,64
1180,S003,88.01,5,Sun,38
1181,S003,74.22,7,Sat,40
1182,S003,87.91,5,Sun,56
1183,S003,105.38,1,Wed,32
1184,S002,48.06,5,Sun,51
1185,S004,81.24,4,Wed,65
1186,S004,61.08,5,Fri,25
1187,S002,57.22,4,Sun,30
1188,S004,38.58,2,Fri,28
1189,S001,82.79,5,Tue,55
1190,S002,69.17,4,Fri,18
1191,S001,73.58,6,Tue,30
1192,S002,84.92,3,Thu,50
1193,S002,85.49,9,Wed,44
1194,S002,77.5,3,Fri,37
1195,S004,120.71,3,Fri,29
1196,S004,67.45,5,Mon,29
1197,S001,66.8,6,Thu,53
1198,S001,80.22,3,Thu,36
1199,S002,52.36,5,Fri,59
1200,S002,58.76,3,Fri,40
1201,S001,73.49,7,Thu,20
1202,S001,91.5,5,Wed,37
1203,S002,69.68,1,Sun,46
1204,S002,64.38,3,Mon,40
1205,S002,63.04,3,Fri,59
1206,S002,86.43,5,Thu,57
1207,S001,77.89,6,Thu,28
1208,S003,74.57,2,Sat,61
1209,S001,44.64,7,Tue,48
1210,S001,36.69,8,Sun,61
1211,S003,94.75,6,Sun,63
1212,S003,70.25,3,Tue,66
1213,S004,101.61,4,Tue,54
1214,S004,77.93,4,Fri,58
1215,S001,70.7,6,Fri,34
1216,S001,88.57,4,Wed,22
1217,S003,60.42,4,Thu,67
1218,S003,69.91,0,Sun,20
1219,S004,84.08,6,Sat,39
1220,S004,73.27,2,Fri,30
1221,S003,50.4,4,Fri,45
1222,S001,52.02,8,Wed,31
1223,S002,94.5,2,Sun,53
1224,S003,71.75,6,Sat,35
1225,S002,20.94,7,Thu,19
1226,S002,95.43,5,Fri,31
1227,S001,42.57,2,Mon,34
1228,S001,83.68,5,Thu,43
1229,S002,101.96,2,Sun,57
1230,S004,49.15,6,Wed,64
1231,S001,81.44,2,Tue,45
1232,S004,61.86,2,Thu,65
1233,S003,107.84,3,Fri,21
1234,S003,78.29,3,Wed,21
1235,S002,74.74,5,Fri,26
1236,S002,38.33,3,Tue,37
1237,S003,56.31,4,Sun,62
1238,S003,56.19,3,Sat,48
1239,S002,56.53,0,Sun,21
1240,S003,88.01,9,Tue,52
1241,S001,77.09,9,Thu,55
1242,S001,99.54,4,Tue,60
1243,S004,70.58,4,Sun,41
1244,S004,70.23,8,Sun,55
1245,S002,50.97,8,Mon,30
1246,S001,64.37,2,Tue,57
1247,S002,78.5,4,Sat,39
1248,S004,88.79,6,Sat,66
1249,S001,79.69,3,Thu,27
1250,S001,84.21,6,Thu,51
1251,S004,62.95,7,Sun,51
1252,S002,58.87,3,Fri,62
1253,S004,63.61,6,Mon,39
1254,S004,38.35,5,Tue,60
1255,S003,65.82,3,Tue,60
1256,S002,66.12,5,Thu,38
1257,S002,102.63,4,Fri,28
1258,S003,60.67,9,Tue,54
1259,S001,48.59,4,Tue,53
1260,S004,108.97,10,Wed,63
1261,S004,55.78,5,Wed,23
1262,S002,89.81,5,Fri,25
1263,S002,86.94,4,Wed,48
1264,S002,34.97,4,Wed,42
1265,S001,105.15,5,Mon,41
1266,S001,74.22,6,Thu,39
1267,S004,84.87,4,Fri,54
1268,S003,67.62,5,Sun,38
1269,S002,67.25,3,Tue,63
1270,S003,99.48,9,Wed,19
1271,S004,81.52,6,Thu,63
1272,S004,93.0,6,Wed,33
1273,S003,118.8,3,Wed,39
1274,S002,100.41,5,Wed,66
1275,S004,118.9,4,Sat,25
1276,S004,79.31,4,Wed,51
1277,S002,43.67,4,Sat,69
1278,S004,30.84,3,Wed,22
1279,S004,76.37,6,Tue,25
1280,S003,43.84,3,Tue,68
1281,S001,54.93,5,Wed,33
1282,S004,47.6,2,Sun,34
1283,S004,78.39,4,Thu,69
1284,S003,56.72,4,Wed,65
1285,S001,96.92,4,Fri,51
1286,S001,71.05,5,Wed,68
1287,S003,57.48,4,Sat,45
1288,S004,64.52,0,Sun,27
1289,S002,83.21,9,Tue,23
1290,S003,77.9,10,Sun,33
1291,S003,60.1,7,Mon,63
1292,S001,79.67,4,Tue,34
1293,S003,98.56,6,Wed,65
1294,S002,77.83,4,Fri,62
1295,S003,46.28,7,Thu,20
1296,S003,67.8,4,Tue,48
1297,S001,57.18,6,Mon,65
1298,S002,29.01,2,Thu,44
1299,S002,75.54,5,Mon,40
1300,S004,64.93,3,Mon,49
1301,S001,45.88,4,Tue,53
1302,S002,110.62,4,Tue,55
1303,S002,48.38,6,Tue,66
1304,S003,37.26,7,Mon,36
1305,S004,70.51,8,Sat,46
1306,S001,89.54,3,Wed,20
1307,S002,90.12,7,Wed,53
1308,S004,104.42,4,Thu,62
1309,S001,74.05,3,Fri,55
1310,S003,63.99,5,Wed,27
1311,S002,50.82,4,Tue,63
1312,S004,96.95,4,Wed,29
1313,S001,78.6,3,Mon,60
1314,S002,76.95,7,Sat,52
1315,S001,87.03,4,Thu,39
1316,S003,43.51,8,Thu,19
1317,S003,27.39,2,Thu,52
1318,S004,79.49,7,Wed,28
1319,S004,83.29,1,Mon,68
1320,S002,33.61,4,Mon,26
1321,S004,76.38,1,Mon,44
1322,S002,57.43,5,Mon,59
1323,S001,70.47,8,Mon,67
1324,S002,80.74,6,Fri,63
1325,S003,72.48,5,Mon,30
1326,S003,64.44,10,Wed,28
1327,S004,62.2,7,Thu,46
1328,S003,56.96,5,Sat,22
1329,S002,88.77,6,Mon,34
1330,S001,69.26,1,Mon,51
1331,S003,116.3,4,Sat,54
1332,S003,125.64,4,Fri,60
1333,S002,72.53,3,Mon,55
1334,S002,82.41,8,Tue,65
1335,S002,102.94,2,Sat,44
1336,S002,69.25,2,Fri,56
1337,S001,64.65,6,Tue,47
1338,S002,77.95,4,Mon,47
1339,S004,76.54,3,Sat,58
1340,S001,95.11,7,Tue,35
1341,S001,103.76,3,Wed,25
1342,S004,63.96,6,Fri,40
1343,S003,74.09,5,Thu,37
1344,S004,55.91,2,Wed,57
1345,S003,40.16,5,Fri,38
1346,S002,86.03,8,Sat,33
1347,S003,103.99,6,Thu,66
1348,S004,99.6,5,Mon,53
1349,S001,75.69,7,Sat,26
1350,S004,91.1,5,Tue,62
1351,S002,78.17,2,Fri,25
1352,S002,46.16,6,Thu,57
1353,S002,91.08,4,Sun,43
1354,S004,65.77,8,Fri,34
1355,S002,43.87,8,Thu,64
1356,S003,70.13,9,Sun,29
1357,S002,91.92,4,Sun,18
1358,S001,68.69,5,Mon,55
1359,S002,55.95,3,Tue,46
1360,S003,68.23,9,Fri,54
1361,S004,78.04,5,Mon,31
1362,S001,82.26,1,Tue,52
1363,S004,108.45,4,Tue,39
1364,S003,61.3,5,Mon,27
1365,S004,107.67,5,Thu,30
1366,S003,82.51,4,Thu,50
1367,S003,52.7,7,Sat,31
1368,S003,72.42,8,Tue,37
1369,S002,86.69,5,Sun,29
1370,S003,129.22,4,Wed,22
1371,S002,78.91,6,Mon,51
1372,S002,115.16,6,Tue,57
1373,S004,68.73,9,Tue,27
1374,S004,45.07,4,Mon,51
1375,S003,65.34,4,Mon,69
1376,S004,64.02,2,Wed,65
1377,S001,92.34,4,Sun,53
1378,S004,66.15,5,Thu,62
1379,S003,68.06,2,Mon,49
1380,S004,74.79,3,Tue,51
1381,S004,77.92,7,Wed,37
1382,S003,94.76,13,Tue,55
1383,S002,105.13,3,Sat,49
1384,S004,95.53,2,Fri,48
1385,S002,41.03,3,Sun,47
1386,S004,50.5,7,Mon,59
1387,S002,73.93,5,Sat,38
1388,S004,87.56,6,Sat,50
1389,S004,32.8,6,Mon,22
1390,S002,76.84,6,Thu,53
1391,S003,115.22,2,Sat,59
1392,S004,77.74,10,Sun,34
1393,S001,80.33,5,Mon,36
1394,S004,85.52,6,Mon,62
1395,S001,64.72,3,Sat,33
1396,S001,72.49,5,Sun,59
1397,S001,35.31,13,Sun,68
1398,S002,62.25,8,Thu,58
1399,S004,78.66,5,Sun,19
1400,S003,48.1,8,Fri,24
1401,S002,110.91,4,Sun,25
1402,S002,61.09,4,Tue,57
1403,S003,66.11,7,Thu,43
1404,S004,69.3,8,Sun,35
1405,S003,61.36,3,Sun,19
1406,S003,62.77,5,Sun,66
1407,S002,74.16,7,Wed,39
1408,S001,52.97,2,Wed,59
1409,S004,88.39,4,Sun,31
1410,S002,67.33,2,Tue,20
1411,S004,72.4,3,Fri,60
1412,S002,65.61,12,Thu,52
1413,S003,103.79,6,Wed,19
1414,S004,75.57,6,Sat,56
1415,S002,83.69,6,Tue,30
1416,S004,93.06,2,Mon,43
1417,S001,49.51,6,Wed,42
1418,S001,58.83,7,Wed,20
1419,S004,79.3,4,Sat,53
1420,S004,97.14,3,Mon,54
1421,S004,96.37,7,Tue,35
1422,S004,52.98,8,Thu,20
1423,S002,70.78,4,Wed,30
1424,S003,95.63,5,Sat,68
1425,S002,75.44,1,Mon,33
1426,S001,78.91,1,Thu,45
1427,S001,74.38,10,Sat,34
1428,S002,94.64,2,Wed,53
1429,S001,55.42,2,Sat,49
1430,S002,65.79,5,Wed,37
1431,S001,89.35,6,Tue,50
1432,S003,31.2,9,Thu,26
1433,S004,73.96,5,Fri,48
1434,S001,75.81,2,Wed,52
1435,S002,99.91,5,Thu,56
1436,S004,86.67,3,Sun,29
1437,S002,103.47,7,Tue,41
1438,S004,94.28,2,Fri,60
1439,S004,80.78,5,Fri,66
1440,S004,79.56,7,Sun,46
1441,S003,78.78,8,Wed,19
1442,S001,61.71,5,Sat,62
1443,S002,67.67,7,Tue,31
1444,S001,65.69,6,Sat,38
1445,S003,72.47,4,Sun,42
1446,S002,64.44,5,Tue,68
1447,S003,69.36,8,Mon,49
1448,S004,86.48,1,Sat,27
1449,S002,55.21,11,Mon,29
1450,S001,42.94,4,Sun,33
1451,S004,85.73,6,Thu,53
1452,S002,73.72,2,Thu,26
1453,S004,63.02,7,Sun,65
1454,S004,67.04,9,Thu,28
1455,S003,65.23,2,Sat,44
1456,S002,92.66,4,Tue,59
1457,S003,56.62,6,Wed,63
1458,S002,3.06,3,Mon,27
1459,S003,52.82,7,Sun,33
1460,S001,69.35,8,Sat,43
1461,S002,76.6,8,Sat,59
1462,S001,115.12,9,Wed,31
1463,S002,85.76,2,Sat,61
1464,S002,61.02,3,Mon,21
1465,S001,62.31,2,Wed,46
1466,S003,88.57,3,Sat,27
1467,S001,40.45,7,Wed,36
1468,S001,77.06,1,Fri,28
1469,S002,52.56,5,Sat,30
1470,S003,58.15,2,Wed,51
1471,S004,70.86,7,Mon,49
1472,S003,50.29,8,Sat,36
1473,S001,61.86,3,Fri,45
1474,S004,77.17,6,Wed,40
1475,S001,91.09,2,Mon,18
1476,S004,80.31,10,Wed,35
1477,S003,52.43,6,Mon,61
1478,S001,59.55,8,Wed,31
1479,S002,69.64,6,Mon,32
1480,S004,58.52,3,Tue,36
1481,S004,60.2,3,Thu,20
1482,S004,81.84,6,Sat,45
1483,S004,88.49,8,Thu,23
1484,S004,96.54,3,Thu,23
1485,S002,51.88,5,Sun,64
1486,S001,67.02,4,Tue,43
1487,S002,70.31,4,Tue,58
1488,S003,23.93,4,Mon,24
1489,S001,66.29,2,Wed,59
1490,S002,60.27,6,Thu,32
1491,S001,88.82,6,Sun,46
1492,S003,109.83,2,Thu,36
1493,S002,57.08,2,Thu,58
1494,S003,97.01,9,Sun,28
1495,S004,106.1,4,Fri,66
1496,S001,89.41,5,Sat,55
1497,S001,80.89,8,Sun,42
1498,S002,64.52,8,Sun,56
1499,S003,50.19,3,Thu,29
1500,S001,78.82,9,Sun,55
1501,S004,64.74,7,Thu,68
1502,S004,72.84,8,Sun,65
1503,S003,80.83,4,Fri,36
1504,S003,71.45,6,Sat,53
1505,S002,66.13,7,Sat,26
1506,S003,42.74,5,Mon,24
1507,S004,57.34,7,Sun,18
1508,S004,117.45,3,Thu,42
1509,S001,86.85,5,Wed,39
1510,S004,71.84,2,Thu,49
1511,S004,44.81,3,Tue,37
1512,S001,72.9,3,Sat,21
1513,S002,84.89,4,Sat,42
1514,S003,101.09,4,Fri,66
1515,S001,64.43,4,Sun,59
1516,S001,85.59,8,Tue,57
1517,S002,73.68,7,Tue,56
1518,S003,32.72,8,Fri,33
1519,S003,41.72,2,Mon,47
1520,S003,78.8,5,Sat,33
1521,S001,76.44,6,Sun,31
1522,S004,107.5,14,Wed,20
1523,S004,71.81,3,Mon,48
1524,S001,93.18,6,Wed,50
1525,S004,75.91,5,Fri,46
1526,S002,72.05,6,Sat,45
1527,S004,49.7,6,Sat,25
1528,S001,99.59,6,Tue,49
1529,S004,30.47,4,Fri,18
1530,S002,91.07,7,Fri,29
1531,S004,44.84,5,Sat,36
1532,S004,68.96,3,Tue,48
1533,S002,64.32,6,Sun,69
1534,S003,74.94,3,Sun,18
1535,S002,94.21,4,Thu,68
1536,S004,95.42,5,Tue,25
1537,S003,39.47,6,Fri,64
1538,S003,81.25,4,Tue,64
1539,S001,64.6,6,Wed,67
1540,S001,60.93,5,Mon,46
1541,S002,43.81,4,Fri,19
1542,S002,55.58,3,Sat,43
1543,S002,58.81,3,Mon,52
1544,S004,69.01,7,Sun,34
1545,S002,77.08,2,Thu,58
1546,S001,84.8,8,Fri,27
1547,S002,65.27,6,Fri,32
1548,S003,66.46,3,Sat,23
1549,S001,72.59,5,Mon,25
1550,S003,75.0,3,Fri,48
1551,S004,60.79,5,Fri,39
1552,S002,51.86,3,Wed,31
1553,S001,100.17,4,Sat,44
1554,S003,56.8,6,Thu,19
1555,S001,84.21,6,Fri,45
1556,S003,57.07,3,Fri,53
1557,S001,60.02,5,Sat,25
1558,S003,97.66,4,Sun,55
1559,S004,70.02,8,Wed,63
1560,S003,75.97,6,Wed,37
1561,S003,94.82,5,Tue,35
1562,S001,109.39,5,Sun,20
1563,S003,97.78,3,Sun,53
1564,S003,83.1,5,Tue,31
1565,S002,89.4,6,Mon,29
1566,S003,74.81,3,Thu,22
1567,S002,39.3,5,Mon,44
1568,S001,80.61,6,Tue,45
1569,S003,81.23,5,Sun,67
1570,S004,66.7,5,Sat,30
1571,S001,64.71,4,Thu,56
1572,S004,121.74,1,Fri,65
1573,S002,56.96,7,Fri,41
1574,S002,74.13,5,Tue,52
1575,S004,87.59,8,Tue,51
1576,S004,50.57,5,Wed,25
1577,S004,68.04,8,Sun,18
1578,S001,84.88,8,Fri,43
1579,S004,58.14,4,Tue,19
1580,S003,53.16,3,Thu,21
1581,S001,97.66,4,Sat,54
1582,S002,85.89,7,Sun,62
1583,S004,35.02,4,Fri,53
1584,S002,64.73,4,Thu,56
1585,S003,106.34,8,Mon,25
1586,S004,45.29,6,Sun,68
1587,S002,98.4,1,Sun,45
1588,S003,78.43,2,Mon,41
1589,S004,72.0,3,Wed,33
1590,S003,40.66,6,Fri,18
1591,S004,79.15,4,Mon,56
1592,S003,69.33,4,Sun,64
1593,S002,88.62,4,Wed,53
1594,S001,78.6,5,Fri,30
1595,S004,68.53,6,Mon,28
1596,S004,99.57,9,Sun,50
1597,S001,70.01,2,Sat,43
1598,S002,84.9,8,Sat,21
1599,S004,100.67,2,Sun,44
1600,S001,70.69,5,Tue,66
1601,S001,43.69,5,Sat,63
1602,S002,96.29,5,Wed,33
1603,S001,66.07,2,Tue,59
